SampleID	LUCAS_ID	Elevation	Erosion_risk	Slope	Aspect	Sample_month	Precipitation_in_sample_month	Temperature_in_sample_month	AvTemp2000_2018	AvPrec2000_2018	bas	Cmic	qO2	Water_content	BARCODE_ID	LC1_2018	LC_simpl_2018	LU1_2018	LU1_2015	Depth	Coarse_fragments	Clay	Sand	Silt	pH	Electrical_conductivity	Organic_carbon	Carbonates	P	N	K	Bulk_density	bioregions	Aridity_in_sample_month	Bioregions_chr	LC_num	C:N	Sample_season	Soil_depth	Mean_annual_temperature	Mean_diurnal_range	Isothermality	Temperature_seasonality	Max_temperature_of_warmest month	Min_temperature_of_coldest month	Temperature_annual_range	Mean_temperature_of_the_wettest_quarter	Mean_temperature_of_driest_quarter	Mean_temperature_of_warmest_quarter	Mean_temperature_of_coldest_quarter	Total_annual_precipitation	Precipitation_of_wettest_month	Precipitation_of_driest_month	Precipitation_seasonality	Precipitation_of_wettest_quarter	Precipitation_of_driest_quarter	Precipitation_of_warmest_quarter	Precipitation_of_coldest_quarter	Sample_date	SSM	SSMA	Project
Lucas0844	54961762	32.41173553	0.873635302	0	132.7058824	10	17.2511673	19.40032339	17.13658664	37.12004069	1.187599364	195.0008832	0.006090226	19.89528796	Lucas0844	CL_permanent	Cropland	U111	U111	0-20	8	25	32	43	8.46	18.95	17.1	448	38.1	1.8	435.6	1.340821193	7	0.329218718	continental	1	9.5	Autumn	1240	17.47916657	9.624999881	34.49820675	694.4273498	33.20000076	5.300000191	27.90000057	11.14999994	26.36666648	26.36666648	9.616666873	472	79	8	62.86821605	204	31	31	193	01.10.2018	18.7433567	1.914989233	LUCAS
Lucas0845	46064580	272.376709	0.013030187	0	35.29411765	10	53.49187469	1.979003966	2.189053327	46.21727753	2.834500876	448.9494065	0.006313631	52.16419994	Lucas0845	WL_coniferous	Woodland	U120	U120	0-20	1	20.05210918	39.89454094	39.80887097	4.02	10.08	477.9	9	54.1	14	555.3	0.113399724	6	1.529256658	boreal	2	34.13571429	Autumn	1239	1.274999976	9.24999993	27.20588291	871.8332313	19.29999924	-14.69999981	33.99999905	12.41666667	-4.449999998	12.41666667	-9.233333429	607	86	30	33.78524526	221	93	221	124	01.10.2018	24.23014069	0.090602681	LUCAS
Lucas0846	46664162	149.2924957	0.005613918	0	242.8235294	10	41.31651688	5.770194292	5.501811768	46.19489228	3.668993232	636.6259165	0.005763185	21.40957447	Lucas0846	WL_coniferous	Woodland	U120	U120	0-20	5	26	8	65	4.63	10.82	39.5	0	11.4	2.7	101.3	0.816167723	7	1.065677323	continental	2	14.62962963	Autumn	842	4.762500117	8.591666718	28.16939908	785.3810021	21.60000038	-8.899999619	30.5	13.43333364	-3.766666611	14.86666711	-4.549999952	645	79	30	29.39060912	224	109	218	121	01.10.2018	19.71837044	-0.109437287	LUCAS
Lucas0847	64841666	37.87204361	0.558180978	0	105.8823529	10	37.1905098	23.27484798	20.27365534	27.56369957	0.157142857	349.6	0.000449493	3.966942149	Lucas0847	CL_annual	Cropland	U111	U111	0-20	63	37	41	23	7.61	15.57	8.2	2	83.8	1.1	614	0.967642279	9	0.660872683	mediterranean	1	7.454545455	Autumn	1481	19.24583332	11.95833349	42.10681005	632.442796	34.09999847	5.699999809	28.39999866	11.80000019	26.79999987	26.96666654	11.80000019	397	106	0	99.0821646	236	4	5	236	02.10.2018	3.072896481	-0.003881505	LUCAS
Lucas0848	37242618	477.111084	0.300059772	90	0	10	41.77466202	12.92740393	11.57361753	60.31812306	0.669234904	308.5619065	0.002168884	6.874687135	Lucas0848	CL_annual	Cropland	U111	U111	0-20	10	25	43	32	5.58	7.54	24.9	0	20.1	2.2	377.2	1.161746186	7	0.909580304	continental	1	11.31818182	Autumn	1166	10.34583331	8.675000006	36.29707058	572.2859151	24.10000038	0.200000003	23.90000038	14.88333337	6.383333296	17.59999975	3.633333338	772	77	48	15.02997648	219	156	209	172	01.10.2018	7.657783508	-1.3139714	LUCAS
Lucas0849	45964616	461.1719666	0.02160891	0	63.52941176	10	63.41103745	0.976445794	1.633691446	46.45049286	2.251735016	270.8482299	0.008313641	20.61769616	Lucas0849	WL_coniferous	Woodland	U120	U120	0-20	19	7	41	52	4.14	6.24	34.7	2	17.5	1.8	122.8	0.678027967	7	1.866323447	continental	2	19.27777778	Autumn	986	0.537500007	8.791666581	26.48092359	861.2414995	18.5	-14.69999981	33.19999981	11.73333327	-5.283333381	11.73333327	-9.549999873	701	102	36	33.82434983	258	111	258	142	01.10.2018	24.04330063	0.258692801	LUCAS
Lucas0850	45643866	173.2274323	0.482977543	0	64.94117647	10	54.01680374	7.459764242	6.604619252	55.43275492	1.210962145	261.1750789	0.004636591	16.40019779	Lucas0850	WL_broadleaved	Woodland	U120	U120	0-20	8	13	49	38	4.41	14.63	28.3	0	7.9	2.2	130.9	0.961854582	6	1.335074604	boreal	2	12.86363636	Autumn	1209	5.595833329	8.125000055	30.31716363	685.8354475	20.70000076	-6.099999905	26.80000067	13.33333333	0.216666748	14.3499999	-2.433333327	655	76	33	23.33740175	207	114	192	141	02.10.2018	23.30078697	0.641435504	LUCAS
Lucas0851	45884526	358.1355896	0.001548366	0	245.6470588	10	45.21637344	2.292180479	2.861662705	45.77921386	3.068132399	572.5308851	0.005358894	31.18869493	Lucas0851	WL_broadleaved	Woodland	U120	U120	0-20	81	19	34	47	4.27	10.73	62.3	0	39.5	3.3	122.5	0.58790062	7	1.281200901	continental	2	18.87878788	Autumn	831	1.641666731	8.45000009	26.99680523	816.0905566	18.60000038	-12.69999981	31.30000019	12.15000017	-3.733333285	12.15000017	-8.066666603	571	90	27	38.65196463	220	86	220	99	01.10.2018	24.53546333	0.345317066	LUCAS
Lucas0852	55022506	218.2217407	0.758964787	0	186.3529412	9	25.51119614	18.8913002	11.86019295	49.78312251	0.684692942	420.9187901	0.001626663	9.879398645	Lucas0852	GL_managed	Grassland	U111	U111	0-20	10	58	14	28	5.56	6.28	30.6	1E-05	5.5	2.7	177.4	1.274927818	7	0.491627615	continental	3	11.33333333	Autumn	2533	10.43749999	10.92500012	32.61194021	867.3421286	28.10000038	-5.400000095	33.50000048	19.13333337	1.150000039	20.79999987	-0.433333278	570	74	30	34.49584305	217	93	203	95	07.09.2018	3.162785292	-0.272740513	LUCAS
Lucas0853	51863338	161.9043121	0.687530428	0	323.2941176	10	42.24077225	9.337968349	8.345536107	42.20960376	0.601981249	76.80889203	0.00783739	5.198725474	Lucas0853	CL_annual	Cropland	U111	U120	0-20	5	8	74	17	4.91	13.77	10.9	1	71.3	1	110	1.022395891	6	0.99770428	boreal	1	10.9	Autumn	2793	7.270833331	8.47500002	29.02397239	793.6866132	23.10000038	-6.099999905	29.20000029	16.86666663	-1.54999994	16.86666663	-2.583333301	558	78	27	36.25923063	215	85	215	95	05.10.2018	12.32161522	-0.785267949	LUCAS
Lucas0854	44844134	369.8045654	0.117681117	7.252246865	57.88235294	9	88.07861328	10.38136792	4.403534626	56.26893174	2.141503729	350.091245	0.006116987	18.08124174	Lucas0854	WL_coniferous	Woodland	U120	U120	0-20	6	2	72	26	4.69	4.99	27.3	0	20.3	1.4	36.9	0.943240722	6	2.030332779	boreal	2	19.5	Autumn	705	3.500000066	9.183333424	29.62365621	804.0861635	20.60000038	-10.39999962	31	13.70000029	-2.016666651	13.70000029	-6.216666619	841	90	40	25.82511617	265	141	265	160	30.09.2018	19.59129715	0.1836472	LUCAS
Lucas0855	46924698	317.2600098	2.491243768	0	135.5294118	9	64.33862305	8.331809402	1.129759841	43.19449174	0.880723128	160.519945	0.00548669	15.81472291	Lucas0855	D10	Shrubland	U319	NA	0-20	6	3	39	58	4.27	4.18	36.6	0	27	1.2	55.4	0.813978197	6	1.556636982	boreal	Shrubland	30.5	Autumn	1524	0.358333352	9.15000008	25.27624278	964.6356693	19.10000038	-17.10000038	36.20000076	12.58333341	-5.916666557	12.58333341	-11.33333333	617	97	29	38.4276341	238	96	238	108	23.09.2018	14.19041538	-0.651369154	LUCAS
Lucas0856	64081650	335.0197449	3.936139252	21.87483272	232.9411765	10	34.66626358	22.71291351	17.85844672	25.74007832	0.365896667	280.3061189	0.001305347	6.465446149	Lucas0856	D20	Shrubland	U420	U420	0-20	16	25	30	44	8.13	15.66	14.5	69	6.5	1.3	397.4	0.933465366	9	0.622230312	mediterranean	Shrubland	11.15384615	Autumn	1037	18.22499998	12.13333321	40.99099267	672.5105616	34.59999847	5	29.59999847	10.41666651	26.26666673	26.53333314	10.41666651	473	107	2	90.96678137	273	11	11	273	02.10.2018	2.011037588	-0.497036874	LUCAS
Lucas0857	52561940	1303.60144	0.061467511	10.2630959	228.7058824	9	67.12075043	16.58983707	11.55090136	80.06038786	0.562511147	215.2542655	0.00261324	6.658897952	Lucas0857	WL_coniferous	Woodland	U120	U120	0-20	26	25	24	51	6.12	8.09	45.1	2	3.7	2.1	153.3	1.117469969	6	1.353518269	boreal	2	21.47619048	Autumn	1442	8.658333365	8.749999952	33.39694693	644.867272	23.39999962	-2.799999952	26.19999957	5.950000044	16.70000013	16.70000013	1.183333337	924	120	40	35.5754793	335	124	124	258	24.09.2018	5.518194675	-0.565023363	LUCAS
Lucas0858	48363340	99.8309021	1.297508856	0	320.4705882	9	35.55142975	16.11960554	9.155354952	40.73840101	0.493874694	64.39738654	0.007669173	4.734911637	Lucas0858	CL_annual	Cropland	U111	U111	0-20	5	2	93	5	5.93	7.93	3.3	0	55.4	0.4	76.1	1.043519788	7	0.723772705	continental	1	8.25	Autumn	3085	8.274999986	8.299999734	29.32862126	766.5759131	23.89999962	-4.400000095	28.29999971	17.68333324	-0.149999996	17.68333324	-1.24999996	535	76	24	34.3121318	200	85	200	94	25.09.2018	14.39996624	-0.008187284	LUCAS
Lucas0859	34503420	144.5232849	1.069810718	5.126400082	24	10	69.63230896	9.506368637	10.3716774	70.76067352	2.938892062	439.9068469	0.006680715	25.42589438	Lucas0859	GL_managed	Grassland	U111	U111	0-20	9	21	42	38	7.14	21.99	24.4	9	15.6	2.2	112.7	1.0191547	7	1.638161791	continental	3	11.09090909	Autumn	1210	8.841666659	7.366666555	38.97707251	425.2476997	19.39999962	0.5	18.89999962	6.849999984	12.76666649	14.3166666	4.049999992	819	89	54	17.36267283	250	173	188	208	15.10.2018	17.03680038	-0.972443521	LUCAS
Lucas0860	42763084	335.5377197	1.708472945	14.5337469	255.5294118	9	55.65190125	14.50750065	9.364473493	60.56162182	0.460791117	79.16007402	0.005821004	4.300182633	Lucas0860	WL_broadleaved	Woodland	U120	U120	0-20	5	9	67	24	4.3	6.35	21.4	0	16.5	1.3	54.1	1.188834118	7	1.171433994	continental	2	16.46153846	Autumn	1435	8.224999948	8.383333238	33.26719627	635.5652419	22.29999924	-2.900000095	25.19999933	14.66666675	1.483333326	16.18333324	0.583333294	707	72	42	14.57523026	211	146	203	155	22.09.2018	3.65816164	-0.889213085	LUCAS
Lucas0861	44444080	133.7820892	0.012667233	5.126400082	333.1764706	10	53.44616318	5.849765182	5.353367856	60.9028246	1.718472708	69.25965761	0.02481203	47.80350877	Lucas0861	WL_coniferous	Woodland	U120	U120	0-20	7	29	10	61	4.32	12.26	62.4	0	14.3	3.8	98.4	0.731243019	7	1.375713931	continental	2	16.42105263	Autumn	679	4.974999992	8.433333352	28.78270844	769.977865	21.29999924	-8	29.29999924	9.816666742	-0.450000008	14.73333343	-4.283333331	768	83	39	26.31378492	246	129	235	154	18.10.2018	23.13179016	0.319581509	LUCAS
Lucas0862	54401804	170.3240051	1.872315092	5.126400082	262.5882353	10	22.86977196	17.72171116	15.79031262	42.07820651	0.872848948	289.8704908	0.003011169	12.83333333	Lucas0862	CL_permanent	Cropland	U111	U111	0-20	19	18	52	30	8.2	9.96	10.5	6	1.4	1.3	117.3	1.388308502	7	0.450887232	continental	1	8.076923077	Autumn	1074	15.84999997	10.50000018	36.58536642	689.2749806	32	3.299999952	28.70000005	9.283333262	24.63333321	24.63333321	7.883333405	607	99	10	58.16688633	254	43	43	244	09.10.2018	23.39069748	1.976210713	LUCAS
Lucas0863	45464154	396.6660156	0.075808579	5.126400082	352.9411765	10	44.30674362	4.501340508	3.827970015	54.35876967	17.76193948	1920.992587	0.00924623	53.75927175	Lucas0863	WL_coniferous	Woodland	U120	U120	0-20	13	6	48	46	4.28	13.9	133.6	0	14	5.3	138.9	0.681359999	6	1.181470929	boreal	2	25.20754717	Autumn	805	3.23333335	9.550000129	29.93730394	805.727609	20.70000076	-11.19999981	31.90000057	13.45000013	-2.399999956	13.45000013	-6.466666698	795	90	38	27.31680967	269	132	269	151	09.10.2018	24.58911324	0.556327879	LUCAS
Lucas0864	42683096	250.6158905	2.046880277	7.252246865	196.2352941	9	51.56862259	15.12384939	9.364473493	60.56162182	0.308133648	86.93103836	0.003544576	1.952349437	Lucas0864	CL_annual	Cropland	U111	U111	0-20	6	3	88	9	5.73	8.67	11.7	0	37.6	1.1	108.3	1.385625174	6	1.071581414	boreal	1	10.63636364	Autumn	1597	8.566666622	8.66666655	33.72243787	637.7564812	23	-2.700000048	25.70000005	15.0333333	4.249999945	16.5666666	0.883333335	656	70	38	15.76030696	197	132	190	143	22.09.2018	4.582429409	-0.543618619	LUCAS
Lucas0865	44884094	244.2228699	0.029359598	21.87483272	81.88235294	9	82.84379578	11.28072548	5.214652513	56.81614545	1.090311987	178.5789698	0.006105489	9.300016548	Lucas0865	WL_coniferous	Woodland	U120	U120	0-20	4	2	74	24	4.43	7.25	36.8	1	27.7	1.6	86.7	0.063746303	6	1.870877111	boreal	2	23	Autumn	845	4.354166622	9.008333196	29.63267536	800.6459176	21	-9.399999619	30.39999962	12.99999992	-1.183333258	14.46666638	-5.366666615	809	90	40	25.30438178	258	138	253	158	30.09.2018	20.07324219	0.219488531	LUCAS
Lucas0866	45203698	83.54904938	1.183981387	5.126400082	343.0588235	10	75.01085663	9.137429714	8.430336651	58.22335815	4.442253521	467.5883151	0.009500352	47.2075347	Lucas0866	WL_broadleaved	Woodland	U120	U120	0-20	34	6	74	20	3.88	15.55	298	0	20.5	13.1	172.3	0.327739925	6	1.780147891	boreal	2	22.7480916	Autumn	854	7.004166683	7.37500006	30.34979454	642.0792183	20.5	-3.799999952	24.29999995	3.916666607	5.883333405	15.11666679	-0.549999972	970	102	53	20.97121436	289	178	262	246	22.10.2018	23.25277138	0.604982972	LUCAS
Lucas0867	54841800	104.2983093	0.852568254	0	256.9411765	10	21.34553528	18.60086489	16.66894315	38.12899389	0.834170854	251.7591805	0.003313368	26.27529211	Lucas0867	Other bare soil	Bareland	U111	U111	0-20	75	66	4	30	8.48	17.31	11.4	142	5.9	1.1	666.8	1.052060252	7	0.413666231	continental	Bareland	10.36363636	Autumn	1634	16.29166677	9.433333357	34.93827293	672.7009073	31.29999924	4.300000191	26.99999905	10.08333341	24.83333333	24.83333333	8.550000191	535	92	7	62.13737231	228	35	35	225	08.10.2018	19.66106415	1.991244674	LUCAS
Lucas0868	42943084	416.2846069	0.654577556	7.252246865	204.7058824	9	50.25831985	14.7348485	9.294807861	59.33944602	0.458088996	67.2722778	0.006809477	3.783604381	Lucas0868	WL_broadleaved	Woodland	U120	U120	0-20	57	13	56	31	4.28	6.07	24	1	11.6	1.2	47.3	1.117464663	7	1.052864342	continental	2	20	Autumn	1027	7.924999937	7.699999958	31.55737675	635.4508034	21.5	-2.900000095	24.4000001	14.39999994	3.533333222	15.89999994	0.333333333	785	78	52	11.52864808	224	170	215	185	22.09.2018	3.440825224	-0.83681941	LUCAS
Lucas0869	57122348	243.2013855	4.563256608	5.126400082	302.1176471	9	30.44628716	18.40279102	12.7879721	43.59315762	0.857842248	472.3851315	0.001815981	8.479920345	Lucas0869	WL_broadleaved	Woodland	U120	U120	0-20	21.68978102	3	53	44	5	4.69	17.4	1	3.5	1.4	154.1	1.215611723	7	0.592308055	continental	2	12.42857143	Autumn	1662	11.00833329	9.183333303	31.44977205	750.1721961	26.39999962	-2.799999952	29.19999957	14.61666671	19.61666648	20.13333321	1.783333302	570	60	37	15.41698595	169	123	140	133	23.09.2018	6.27477932	0.700278163	LUCAS
Lucas0870	53242382	317.1707458	2.622817768	0	2.823529412	7	60.4823494	21.75799894	11.22274881	51.1002919	0.454322386	165.3002391	0.002748468	12.55982835	Lucas0870	GL_unmanaged	Grassland	U420	U420	0-20	21.68978102	37	28	35	6.33	5.45	20.3	1E-05	14.9	1.9	182.7	1.346810761	6	1.104539073	boreal	3	10.68421053	Summer	2483	10.16666666	10.75000022	34.56591669	785.3584367	27.10000038	-4	31.10000038	14.69999997	1.883333389	19.74999984	0.449999968	626	74	38	20.3026052	200	124	174	127	11.07.2018	16.78163719	1.466806531	LUCAS
Lucas0871	64061610	407.7929382	4.876446843	8.88512427	59.29411765	10	33.06756592	21.96580029	17.31552987	26.13614228	0	432.2982976	0	4.383333333	Lucas0871	D20	Shrubland	U420	U420	0-20	16	31	29	40	8.08	18.17	25.9	556	8.3	2.5	424.6	0.823050828	9	0.601602556	mediterranean	Shrubland	10.36	Autumn	870	17.70833323	10.83333321	40.57428416	615.8395241	32.09999847	5.400000095	26.69999838	10.50000008	25.24999968	25.24999968	10.50000008	519	117	1	94.67587884	308	8	8	308	04.10.2018	10.4619034	-0.0561357	LUCAS
Lucas0872	50963150	312.3453674	0.879553944	0	262.5882353	9	49.55686188	15.26930523	8.649518716	43.65266499	0.72425829	279.7031866	0.002589382	14.5343056	Lucas0872	Other bare soil	Bareland	U111	U111	0-20	12	3	84	6.23	4.25	3.4	12.5	1	26.5	0.7	20	1.22296875	7	1.026674439	continental	Bareland	17.85714286	Autumn	1995	7.545833408	8.57499996	29.36643793	772.5826259	23.10000038	-6.099999905	29.20000029	16.91666698	-0.966666669	16.91666698	-2.099999954	608	86	28	36.72631549	236	95	236	101	26.09.2018	11.11743736	0.065552697	LUCAS
Lucas0874	45743608	66.95288849	0.315078177	0	245.6470588	9	33.73043442	14.45208788	8.726757903	43.1409365	0.486414491	86.25750311	0.005639098	6.709741551	Lucas0874	CL_annual	Cropland	U111	U111	0-20	3	4	87	9	7.24	17.91	8.7	1	122.1	1	95.7	1.502536877	7	0.710831408	continental	1	8.7	Autumn	993	7.670833384	6.875000109	28.88655427	634.9497491	21.20000076	-2.599999905	23.80000067	8.416666706	2.566666663	15.76666689	0.316666683	670	72	39	21.5606441	213	128	163	165	25.09.2018	10.4619034	-0.0561357	LUCAS
Lucas0875	55482542	205.6702118	1.676819093	0	26.82352941	10	16.79227257	12.92670226	11.34627182	55.05493295	0.39565678	220.8839454	0.001791243	6.42656534	Lucas0875	CL_annual	Cropland	U111	U111	0-20	21.68978102	39	36	25	6.42	8.87	13.6	1	49.3	1.6	248.3	1.067405006	7	0.365632012	continental	1	8.5	Autumn	2570	9.779166679	10.95833337	32.90790831	859.2053856	26.89999962	-6.400000095	33.29999971	18.39999994	0.50000003	19.94999981	-1.116666714	561	78	27	40.01664281	224	85	211	85	18.10.2018	4.029401302	-1.071565032	LUCAS
Lucas0876	56682316	139.8244171	0.493476613	0	214.5882353	9	32.49480438	20.43858528	12.75240702	46.73251544	0.506659267	253.2068073	0.00200097	10.60029767	Lucas0876	CL_annual	Cropland	U111	NA	0-20	80	31	30	39	7.87	15.42	19.2	13	20.1	2	312.5	1.067405006	9	0.608077557	mediterranean	1	9.6	Autumn	2371	12.62499997	10.76666662	33.43685331	805.3330725	29.89999962	-2.299999952	32.19999957	16.58333341	21.86666648	22.5666666	2.733333305	579	62	39	16.67909667	175	123	146	133	23.09.2018	2.472000599	-0.219250873	LUCAS
Lucas0877	57122330	304.1837158	1.587355084	0	328.9411765	9	32.4474144	19.41644239	13.27134363	44.31217184	0.316903853	250.3348374	0.00126592	4.301611028	Lucas0877	GL_managed	Grassland	U111	U111	0-20	21.68978102	10	41	49	5.83	5.14	17	1E-05	7.2	1.8	157.5	1.27178553	7	0.619031222	continental	3	9.444444444	Autumn	2138	11.38750008	10.10833336	33.03376951	771.0297827	27.89999962	-2.700000048	30.59999967	14.95000005	20.36666663	20.83333333	2.01666671	579	60	37	16.20033448	170	120	138	137	23.09.2018	3.946398973	0.35446468	LUCAS
Lucas0878	55362256	198.9214172	2.491243768	0	170.8235294	9	27.9825592	19.97905827	12.97339259	56.6557571	0.218191377	67.06718075	0.003253326	6.135877611	Lucas0878	CL_annual	Cropland	U111	NA	0-20	21.68978102	10	59	31	7.87	17.3	43.3	40	17.8	4.2	491.3	1.287194658	7	0.528181514	continental	1	10.30952381	Autumn	2254	11.95416667	11.64166661	34.44280067	829.6643902	30	-3.799999952	33.79999995	20.2833333	17.66666667	22.08333349	1.649999956	523	63	33	22.29611756	173	104	146	116	24.09.2018	3.136772871	-0.23153539	LUCAS
Lucas0879	45743828	276.2835693	0.040037621	5.126400082	302.1176471	9	66.92263794	11.91154146	6.584093847	59.00637657	1.434406913	161.8706468	0.008861439	15.37310952	Lucas0879	WL_coniferous	Woodland	U120	NA	0-20	25	8	64	28	4.62	5.17	42.6	0	21.1	1.8	38.5	0.967921929	6	1.490098887	boreal	2	23.66666667	Autumn	763	5.450000048	8.350000124	30.8118076	681.4023047	20.70000076	-6.400000095	27.10000086	5.74999998	0.18333331	14.16666691	-2.533333319	826	90	47	20.12043971	248	152	224	196	25.09.2018	23.10273361	0.779887915	LUCAS
Lucas0880	51363072	194.5804749	0.999713116	0	43.76470588	10	41.55187225	11.08233833	9.373020975	52.24485899	0.87416016	228.5175232	0.003825353	9.125412541	Lucas0880	WL_broadleaved	Woodland	U120	U120	0-20	10	57	33	6.19	5.98	12.85	10.1	0	24.8	1.2	130	0.972494424	1	0.942596827	alpine	2	8.416666667	Autumn	2103	8.225000026	8.733333404	30.01145509	768.8642705	23.5	-5.599999905	29.0999999	17.46666654	-0.133333276	17.46666654	-1.49999994	619	90	25	43.37747371	250	84	250	89	09.10.2018	13.33684349	-1.021028519	LUCAS
Lucas0881	49203450	72.80715179	1.327445954	0	22.58823529	7	103.0569077	19.75009775	8.622652104	44.84822042	0.46102849	110.7658126	0.004162191	7.246135948	Lucas0881	CL_annual	Cropland	U111	U111	0-20	7	9	69	23	7.43	72.2	115.1	178	43.1	13.4	108.4	1.478715757	6	1.953681833	boreal	1	8.589552239	Summer	2026	7.579166745	7.525000205	27.76752755	731.1400188	22.20000076	-4.900000095	27.10000086	16.48333343	-0.566666683	16.48333343	-1.466666639	630	82	28	33.82844278	230	97	230	111	27.07.2018	15.43399239	0.686539352	LUCAS
Lucas0882	51483142	205.7612915	1.214205755	0	33.88235294	8	56.57914352	20.68206072	9.512963847	45.84486148	0.796545106	193.5179782	0.00411613	12.31908448	Lucas0882	CL_permanent	Cropland	U111	U111	NA	4	30	3	67	5.9	12.96	10.8	1	64.3	1.4	12.2	0.839466201	6	1.053967429	boreal	1	7.714285714	Summer	2400	7.820833151	8.024999938	27.96167244	783.9221109	22.89999962	-5.800000191	28.69999981	17.29999955	-0.74999997	17.29999955	-1.933333347	543	80	22	43.72337872	219	72	219	76	31.08.2018	10.78094482	0.732930541	LUCAS
Lucas0883	36962806	130.9643097	0.99871452	90	0	8	28.95553017	20.97878027	11.6384835	49.73017964	0.16000701	518.4808973	0.000308607	5.545439497	Lucas0883	CL_annual	Cropland	U111	U111	0-20	76	37	12	51	7.84	17.49	20.8	107	16.2	2.4	513	1.148622495	9	0.536424314	mediterranean	1	8.666666667	Summer	2336	10.82083344	9.241666873	37.72108809	569.4672995	25.20000076	0.699999988	24.50000077	7.499999921	6.933333427	17.96666702	4.100000024	623	62	43	9.785000146	167	139	148	156	12.08.2018	4.299379349	-0.172434598	LUCAS
Lucas0884	47462830	193.3340607	0.500613085	0	101.6470588	5	52.87565613	17.87769938	10.42749781	46.31843165	1.02647343	457.9140741	0.002241629	14.70248887	Lucas0884	CL_annual	Cropland	U111	U111	0-20	13	33	22	45	8.19	21.3	17	26	40.9	1.7	437.9	1.219355573	7	1.039269794	continental	1	10	Spring	1976	9.591666639	9.683333397	32.60381531	756.4625564	25.70000076	-4	29.70000076	18.89999994	0.266666691	18.89999994	0.266666691	516	80	19	47.30728235	216	66	216	66	24.05.2018	7.573310852	-0.757267416	LUCAS
Lucas0885	49063030	213.4516907	3.686099648	0	118.5882353	6	76.29910278	18.40984821	9.461419507	53.38855282	0.564418305	171.7763891	0.003285773	9.842584921	Lucas0885	CL_annual	Cropland	U111	U120	0-20	8	19	5	77	6.4	21.4	20.8	1	57.7	1.9	257.7	1.079021046	6	1.484133983	boreal	1	10.94736842	Summer	2261	8.575000132	8.766666899	31.42174451	721.7545017	23.70000076	-4.199999809	27.90000057	17.36666695	0.7666667	17.36666695	-0.399999956	621	95	26	42.92698341	250	86	250	88	07.06.2018	8.858469009	-0.466917396	LUCAS
